BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
200603,12,2256,200603,12,2300,205552,5496143,ILLINOIS,17,2006,March    ,Tornado,C,53,FORD,LOT,2006-03-12 22:56:00,CST,2006-03-12 23:00:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,2.0,30.0,2.0,SE,ELLIOTT,2.0,E,ELLIOTT,40.45,-88.25,40.47,-88.23,,A small tornado damaged outbuildings east of County Road 1100E near 300N. Debris was scattered across a field from southwest to northeast. The tornado ended near 1200E and State Road 9.
200603,12,2303,200603,12,2313,205940,5493741,MISSOURI,29,2006,March    ,Tornado,C,225,WEBSTER,SGF,2006-03-12 23:03:00,CST,2006-03-12 23:13:00,13,0,0,0,700K,,NWS STORM SURVEY,,,F2,7.0,150.0,4.0,NW,FORDLAND,7.0,N,DIGGINS,37.18,-93.0,37.25,-92.87,"This tornado was spawned from the same cyclic supercell that produced a tornado across Lawrence, Christian, and Greene counties.  A large tornado touched down northwest of Fordland and lifted approximately 7 miles north of Diggins in rural central Webster County.  While this initial tornado was dissipating, a second tornado was in the process of forming, eventually touching down six miles north of Diggins, and tracking into Wright County.  The two tornadoes were responsible for 13 injuries while damaging 48 structures and destroying 17.",
200603,12,2315,200603,12,2325,205940,5493742,MISSOURI,29,2006,March    ,Tornado,C,225,WEBSTER,SGF,2006-03-12 23:15:00,CST,2006-03-12 23:25:00,0,0,0,0,,,NWS STORM SURVEY,,,F3,9.0,200.0,6.0,N,DIGGINS,10.0,SE,NIANGUA,37.25,-92.87,37.28,-92.72,"This tornado was spawned from the same cyclic supercell that produced a tornado across Lawrence, Christian, and Greene counties.  A large tornado touched down northwest of Fordland and lifted approximately 7 miles north of Diggins in rural central Webster County.  While this initial tornado was dissipating, a second tornado was in the process of forming, eventually touching down six miles north of Diggins, and tracking into Wright County.  The two tornadoes were responsible for 13 injuries while damaging 48 structures and destroying 17.",
200603,12,2325,200603,12,2329,205941,5493743,MISSOURI,29,2006,March    ,Tornado,C,15,BENTON,SGF,2006-03-12 23:25:00,CST,2006-03-12 23:29:00,0,0,0,0,50K,,NWS STORM SURVEY,,,F0,3.0,20.0,2.0,W,COLE CAMP,1.0,N,COLE CAMP,38.47,-93.23,38.48,-93.2,,A weak tornado touched down two miles west of Cole Camp and tracked across rural areas northwest of the city.  A few barns and outbuildings were damaged prior to the tornado dissipating near Highway JJ.
200603,12,2325,200603,12,2345,205942,5493744,MISSOURI,29,2006,March    ,Tornado,C,229,WRIGHT,SGF,2006-03-12 23:25:00,CST,2006-03-12 23:45:00,0,0,0,0,450K,,NWS STORM SURVEY,,,F2,20.0,100.0,11.0,WNW,HARTVILLE,17.0,NNE,HARTVILLE,37.32,-92.7,37.48,-92.4,,This tornado is a continuation of the second Webster County tornado that crossed into Wright County approximately one mile north of Duncan.  The tornado continued to produce significant structural damage across rural northwest Wright County.  The tornado eventually crossed into Laclede County near the community of Competition.  23 structures were damaged while six structures were completely destroyed.
200603,12,2330,200603,12,2335,205289,5495818,MISSOURI,29,2006,March    ,Tornado,C,27,CALLAWAY,LSX,2006-03-12 23:30:00,CST,2006-03-12 23:35:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,5.0,75.0,2.0,SW,TEBBETTS,2.0,SE,TEBBETTS,38.6,-91.98,38.6,-91.92,,The first indication of  tornado damage was in extreme southern Callaway  County southwest of Tebbetts. A mobile home was flipped onto its side on County Road 4010 about 11:30 pm CST. The tornado tracked northeast across the flood plain and then crossed the Missouri River into into Osage County.
200603,12,2331,200603,12,2337,205944,5493746,MISSOURI,29,2006,March    ,Tornado,C,141,MORGAN,SGF,2006-03-12 23:31:00,CST,2006-03-12 23:37:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,6.0,100.0,5.0,W,FLORENCE,3.0,N,FLORENCE,38.58,-93.08,38.63,-92.98,,"A National Weather Service storm survey revealed that a tornado touched down near Haw Creek, or near the Pettis and Morgan county line.  The tornado left a six mile swath of damage across the extreme northern section of the county, and dissipated just prior to approaching the community of Florence.  Only minor tree damage was observed from the storm survey."
200603,12,2335,200603,12,2343,205289,5495916,MISSOURI,29,2006,March    ,Tornado,C,151,OSAGE,LSX,2006-03-12 23:35:00,CST,2006-03-12 23:43:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,8.5,150.0,5.0,SW,CHAMOIS,6.0,NE,CHAMOIS,38.6,-91.83,38.72,-91.7,,The tornado that formed in southern Callaway County crossed the Missouri River and moved into northern Osage County to the Chamois area at about 11:40 pm CST. Tree damage was found near Main and West Tennessee Street. The tornado traveled northeast where it damaged the roofs of two barns throwing debris approximately 150 yards into an open field. This damage was rated as F1 intensity. Approximately 3 miles northeast of Chamois two sheds were destroyed and another shed and home were damaged. Debris was thrown at least 500 yards into a nearby open field. Numerous trees where damaged just northeast of this location with a damage width of approximately 150 yards wide. This damage was rated as low end F1intensity. The tornado continued northeast crossing the Missouri River again and back into southeast Callaway County.
200603,12,2343,200603,12,2344,205289,5495917,MISSOURI,29,2006,March    ,Tornado,C,27,CALLAWAY,LSX,2006-03-12 23:43:00,CST,2006-03-12 23:44:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.5,50.0,4.0,E,PORTLAND,4.0,E,PORTLAND,38.72,-91.65,38.72,-91.65,,"The tornado that formed in Callaway County at about 11:30 pm CST in southern Callaway County, then moved into Osage County, crossed the Missouri river again into southeast Callaway County. The tornado continued for about a half mile causing tree damage."
200603,12,2343,200603,12,2344,205290,5495918,MISSOURI,29,2006,March    ,Tornado,C,151,OSAGE,LSX,2006-03-12 23:43:00,CST,2006-03-12 23:44:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.7,50.0,7.0,ENE,CHAMOIS,8.0,ENE,CHAMOIS,38.7,-91.65,38.72,-91.63,,A small tornado formed in extreme northeast Osage County just south of the Missouri River causing tree damage. The tornado then crossed the river into southeast Callaway County.
200603,12,2344,200603,12,2348,205290,5495919,MISSOURI,29,2006,March    ,Tornado,C,27,CALLAWAY,LSX,2006-03-12 23:44:00,CST,2006-03-12 23:48:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,3.5,200.0,5.0,ENE,PORTLAND,5.0,ENE,PORTLAND,38.73,-91.63,38.75,-91.63,,The tornado that formed in northeast Osage County crossed the Missouri River into Callaway County moving northeast and damaged a home along Highway 94 about 2 miles west of the Callaway Montgomery County line. Numerous trees were also either snapped off or uprooted in this area.The tornado then moved into Montgomery County.
200603,12,2345,200603,12,2349,205943,5493745,MISSOURI,29,2006,March    ,Tornado,C,105,LACLEDE,SGF,2006-03-12 23:45:00,CST,2006-03-12 23:49:00,0,0,0,0,80K,,NWS STORM SURVEY,,,F0,3.0,35.0,,,COMPETITION,3.0,NE,COMPETITION,37.48,-92.43,37.52,-92.4,,This tornado is a continuation of the Wright County tornado that crossed into Laclede County near the community of Competition.  The tornado left a three mile swath of damage across rural southeast Laclede County damaging six homes and destroying none.  This long tracked tornado finally lifted three miles northeast of Competition.
200603,12,2348,200603,12,2350,205290,5495920,MISSOURI,29,2006,March    ,Tornado,C,139,MONTGOMERY,LSX,2006-03-12 23:48:00,CST,2006-03-12 23:50:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,2.0,75.0,2.0,NW,BLUFFTON,2.0,N,BLUFFTON,38.72,-91.63,38.73,-91.62,,"The tornado that formed in Osage County about 11:43 am CST, crossed the Missouri River into Callaway County, then continued northeast into Montgomery County. In Montgomery County, the tornado destroyed a small shed along County Road 289 and then dissipated about 2 miles north of Bluffton."
200603,13,0,200603,13,10,205291,5495922,MISSOURI,29,2006,March    ,Tornado,C,139,MONTGOMERY,LSX,2006-03-13 00:00:00,CST,2006-03-13 00:10:00,1,0,0,0,800K,,NWS STORM SURVEY,,,F3,4.0,300.0,,,JONESBURG,4.0,NE,JONESBURG,38.85,-91.32,38.88,-91.27,,"The supercell thunderstorm that produced tornadoes in Osage, Callaway, and Montgomery counties produced another tornado in Montgomery County that formed in Jonesburg about Midnight CST March 13, 2006. Damage was first found on Highway Y where a home suffered roof damage. On West Boonslick Road a porta potty business suffered roof damage in addition to having about 20 porta potties destroyed, a few of which were missing. A garbage bin was blown about 100 yards into a field and a mobile home just north of the business was blown onto its side and destroyed. Damage in this area was rated F1 and was 100 yards wide. The tornado crossed Interstate 70 at mile marker 83 where it pushed a tractor-trailer off the highway. The tornado then produced damage as it crossed Highway E. Several homes suffered roof damage and several garage and barn type structures were destroyed. The tornado continued northeast and caused extensive damage as it crossed Oak Hall Road (County Road 250). The CC Pallet Company was destroyed and two mobile homes were destroyed. A 73 year old woman suffered broken bones and a back injury in one of the mobile homes. The tornado at this location was 200 yards wide and was rated F2. The tornado moved northeast causing tree damage as it moved across primarily open fields. Just north of Highway NN a new home was destroyed, tress were mangled and another home suffered roof damage. The tornado was rated F3 at this location and was 300 yards wide. The tornado next caused significant damage along Highway NN right at the Montgomery Warren County line about 12:10 am CST. A barn and several outbuildings were destroyed and a home suffered roof damage. The tornado was rated F1 and was about 100 yards wide at this location. The tornado then continued into Warren County. The Montgomery County Emergency Management Agency reported 8 structures destroyed, 10 with extensive damage and 14 with moderate damage. This covers homes and businesses and does not include barns and outbuildings."
200603,13,10,200603,13,13,205291,5495921,MISSOURI,29,2006,March    ,Tornado,C,219,WARREN,LSX,2006-03-13 00:10:00,CST,2006-03-13 00:13:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,2.0,50.0,10.0,NW,WARRENTON,9.0,NNW,WARRENTON,38.9,-91.25,38.93,-91.2,,"The tornado that formed in Montgomery County in Jonesburg around Midnight CST March 13, continued into Warren County. The tornado moved  through mostly forest area west of Highway A along Camp Creek causing tree damage before dissipating."
200603,13,30,200603,13,45,205298,5494716,MISSOURI,29,2006,March    ,Tornado,C,27,CALLAWAY,LSX,2006-03-13 00:30:00,CST,2006-03-13 00:45:00,2,0,0,0,,,NWS STORM SURVEY,,,F2,13.0,100.0,2.0,NE,GUTHRIE,3.0,E,FULTON,38.77,-92.07,38.85,-91.88,,"A tornado initially formed at approximately 12:30 am CST  along County Road 337 about 2 miles northeast of Guthrie. Light tree damaged occurred in this area. The tornado traveled northeast and moderately damaged a home just north of County Road 328 approximately 1.5 miles west of US Highway 54. The home was moved approximately 25 feet off the foundation. Extensive tree damage occurred to the southwest and northeast of this location. Two people were injured at this location and were hospitalized for several days. Another home just to the east suffered roof damage. The damage width in this area was about 100 yards wide and was rated as F2 intensity. The tornado damaged a barn along US Highway 54 approximately 2 miles southwest of Fulton. Debris from the barn was thrown into the highway median. The track continued to the northeast and damaged trees along Highway NN, and damaged outbuildings along Highway C approximately 1.5 miles south of Fulton. The damage in this area was rated as F0 intensity. The tornado track continued northeast crossing Highways O and UU causing tree damage. The tornado dissipated approximately 3 miles east of Fulton along highway JJ. The damage in this area was rated as F0 intensity. The complete tornado track was approximately 13 miles long."
200603,13,120,200603,13,128,205402,5495410,MISSOURI,29,2006,March    ,Tornado,C,139,MONTGOMERY,LSX,2006-03-13 01:20:00,CST,2006-03-13 01:28:00,0,0,0,0,200K,,NWS STORM SURVEY,,,F2,6.5,300.0,3.0,N,BELLFLOWER,6.0,ENE,GAMMA,39.05,-91.37,39.1,-91.25,,"A supercell thunderstorm produced a tornado that tracked from northeast Montgomery County, across northern Lincoln County, crossed into southeast Pike County, and then crossed the Mississippi River into Calhoun County, IL during the early morning hours of Monday, March 13, 2006. The total damage track was almost 45 miles with the tornado reaching a maximum damage width of 300 yards and a F3 rating. The tornado first formed and caused damage in northeast Montgomery County about 1:20 am CST along Union Chapel Road northwest of Bellflower. A home suffered roof damage with several trusses on the northwest side destroyed. The tornado was about 100 yards wide at this point and was rated F1. The tornado moved northeast and crossed Highway E several times. In the small community of Gamma, two homes suffered major roof damage, a barn and several outbuildings destroyed. The tornado was rated F2 at this location and was about 200 years wide. The tornado weakened and caused tree damage near the West Fork of the Cuivre River as it crossed into Lincoln County southwest of Olney."
200603,13,128,200603,13,146,205402,5495486,MISSOURI,29,2006,March    ,Tornado,C,113,LINCOLN,LSX,2006-03-13 01:28:00,CST,2006-03-13 01:46:00,6,0,0,0,2.5M,,NWS STORM SURVEY,,,F3,24.0,300.0,2.0,SW,OLNEY,3.0,WNW,DAMERON,39.07,-91.27,39.25,-90.9,,"The tornado that formed in Montgomery County north of Bellflower moved into Lincoln County, strengthened, and caused extensive damage along Highway E on the north side of Olney. A home was completely destroyed as the tornado reached F3 intensity and was about 300 yards wide. The family at home escaped injury as they had taken shelter in the basement. About 1:35 am CST, the tornado destroyed a home and caused damage to a home business along Highway H northwest of Silex. At this point the tornado was a strong F2 and about 200 yards wide. A man in the home that was destroyed suffered a broken leg. At the home business, the home suffered roof damage and had the north side brick wall pulled off of the house. A large machine shed suffered extensive damage and a 50 foot travel trailer and the pickup truck it was attached too were blown onto their sides. The tornado continued northeast and primarily crossed over wildlife and conservation areas south of Whiteside. The tornado crossed US Highway 61 near the intersection with Highway F about 1:40 am CST and caused minor damage at a farm and a couple of homes. An old barn was destroyed, a metal shed was destroyed, a garage had the door buckled and windows blown out. A nearly constant trail of tree damage continued as the tornado approached the Lincoln Pike County line west of Dameron about 1:46 am CST."
200603,13,136,200603,13,136,205403,5495488,MISSOURI,29,2006,March    ,Tornado,C,113,LINCOLN,LSX,2006-03-13 01:36:00,CST,2006-03-13 01:36:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,0.2,75.0,1.0,E,MILLWOOD,1.0,E,MILLWOOD,39.1,-91.08,39.1,-91.08,,A small tornado hit along Highway E about 1 mile east of Millwood. A barn and 2 grain bins were destroyed. Several other buildings had roof damage.
200603,13,146,200603,13,156,205402,5495487,MISSOURI,29,2006,March    ,Tornado,C,163,PIKE,LSX,2006-03-13 01:46:00,CST,2006-03-13 01:56:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,8.0,100.0,4.0,SE,ANNADA,5.0,ENE,ANNADA,39.23,-90.78,39.3,-90.75,,"The tornado that originally formed in Montgomery County north of Bellflower and moved across northern Lincoln County, continued east northeast into Pike County crossing the border just south of Woodson Knob Hill. The tornado ran parallel to Saltpeter Bluff traveling across farmland occasionally causing tree damage. The tornado crossed Highway 79 south southeast of Annada about 1:51 am CST and continued across the Mississippi River into Calhoun County, IL."
200603,13,156,200603,13,203,205292,5495923,ILLINOIS,17,2006,March    ,Tornado,C,13,CALHOUN,LSX,2006-03-13 01:56:00,CST,2006-03-13 02:03:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,6.0,50.0,2.0,SSE,MOZIER,3.0,W,KAMPSVILLE,39.28,-90.73,39.3,-90.67,,"The Montgomery, Lincoln and Pike County, Missouri tornado crossed the Mississippi River south southeast of Mozier and continued to 3 miles west of Kampsville. Damage was limited to snapped and uprooted trees."
200603,13,1350,200603,13,1354,204766,5490631,MISSISSIPPI,28,2006,March    ,Tornado,C,97,MONTGOMERY,JAN,2006-03-13 13:50:00,CST,2006-03-13 13:54:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,1.5,50.0,10.0,NE,WINONA,12.0,NE,WINONA,33.58,-89.62,33.6,-89.58,,This weak tornado briefly touched down across northeast Montgomery County and downed several trees before it dissipated.
200603,13,1418,200603,13,1421,204767,5490632,MISSISSIPPI,28,2006,March    ,Tornado,C,155,WEBSTER,JAN,2006-03-13 14:18:00,CST,2006-03-13 14:21:00,0,0,0,0,,,BROADCAST MEDIA,,,F0,1.0,30.0,2.0,NNW,WALTHALL,2.0,N,WALTHALL,33.63,-89.3,33.63,-89.28,,This weak tornado was witnessed by several people briefly touching down near Legion Lake then dissipating as the storm moved off to the east-northeast.
200603,13,1426,200603,13,1428,204767,5490633,MISSISSIPPI,28,2006,March    ,Tornado,C,155,WEBSTER,JAN,2006-03-13 14:26:00,CST,2006-03-13 14:28:00,0,0,0,0,10K,,NWS STORM SURVEY,,,F0,1.0,30.0,1.0,N,CLARKSON,2.0,NE,CLARKSON,33.65,-89.15,33.65,-89.13,,This weak tornado briefly touched down just north of the Clarkson Community and caused minor roof damage to one home and downed a few trees.
